Minute,Average of GHI,Average of Temperature
672730,0,8.8
672740,0,8.700000000000001
672750,0,8.6
672760,0,8.4
672770,0,8.3
672780,0,8.200000000000001
672790,0,8.3
672800,0,8.4
672810,0,8.5
672820,0,8.6
672830,0,8.700000000000001
672840,0,8.9
672850,12,9.4
672860,29,10
672870,53,10.600000000000001
672880,81,11.200000000000001
672890,112,11.8
672900,145,12.4
672910,180,12.9
672920,216,13.5
672930,252,14
672940,289,14.600000000000001
672950,326,15.100000000000001
672960,363,15.700000000000001
672970,401,16.1
672980,437,16.5
672990,473,16.900000000000002
673000,508,17.3
673010,543,17.7
673020,575,18.1
673030,608,18.400000000000002
673040,640,18.7
673050,670,19
673060,700,19.3
673070,728,19.6
673080,755,19.900000000000002
673090,780,20.200000000000003
673100,804,20.5
673110,826,20.700000000000003
673120,843,21
673130,862,21.200000000000003
673140,879,21.5
673150,895,21.700000000000003
673160,909,21.900000000000002
673170,921,22.1
673180,931,22.3
673190,940,22.5
673200,944,22.700000000000003
673210,948,22.900000000000002
673220,951,23.1
673230,952,23.200000000000003
673240,950,23.400000000000002
673250,947,23.5
673260,942,23.700000000000003
673270,935,23.8
673280,929,23.900000000000002
673290,918,24
673300,659,24.1
673310,691,24.200000000000003
673320,884,24.3
673330,866,24.3
673340,846,24.3
673350,825,24.400000000000002
673360,802,24.400000000000002
673370,767,24.400000000000002
673380,742,24.5
673390,725,24.400000000000002
673400,696,24.400000000000002
673410,667,24.3
673420,636,24.3
673430,604,24.200000000000003
673440,571,24.200000000000003
673450,537,24.200000000000003
673460,502,24.200000000000003
673470,466,24.200000000000003
673480,430,24.200000000000003
673490,394,24.200000000000003
673500,355,23.200000000000003
673510,318,22.6
673520,281,22.1
673530,244,21.5
673540,208,21
673550,173,20.400000000000002
673560,138,19.900000000000002
673570,106,19.400000000000002
673580,75,19
673590,48,18.5
673600,25,18
673610,0,17.6
673620,0,17.1
673630,0,16.900000000000002
673640,0,16.8
673650,0,16.6
673660,0,16.400000000000002
673670,0,16.3
673680,0,16.1
673690,0,16
673700,0,15.8
673710,0,15.600000000000001
673720,0,15.5
673730,0,15.3
673740,0,15.200000000000001
673750,0,15
673760,0,14.9
673770,0,14.8
673780,0,14.600000000000001
673790,0,14.5
673800,0,14.3
673810,0,14.200000000000001
673820,0,14.100000000000001
673830,0,13.9
673840,0,13.8
673850,0,13.600000000000001
673860,0,13.5
673870,0,13.4
673880,0,13.200000000000001
673890,0,13.100000000000001
673900,0,13
673910,0,12.8
673920,0,12.700000000000001
673930,0,12.600000000000001
673940,0,12.5
673950,0,12.4
673960,0,12.200000000000001
673970,0,12.100000000000001
673980,0,12
673990,0,12
674000,0,11.9
674010,0,11.9
674020,0,11.8
674030,0,11.8
674040,0,11.700000000000001
674050,0,11.8
674060,0,11.9
674070,0,11.9
674080,0,12
674090,0,12.100000000000001
674100,0,12.100000000000001
674110,0,12.100000000000001
674120,0,12.100000000000001
674130,0,12.100000000000001
674140,0,12.100000000000001
674150,0,12.100000000000001
674160,0,12.100000000000001
674170,0,11.9
674180,0,11.8
674190,0,11.600000000000001
674200,0,11.5
674210,0,11.3
674220,0,11.100000000000001
674230,0,11.200000000000001
674240,0,11.3
674250,0,11.4
674260,0,11.4
674270,0,11.5
674280,0,11.600000000000001
674290,14,12.100000000000001
674300,32,12.700000000000001
674310,57,13.200000000000001
674320,85,13.8
674330,117,14.3
674340,150,14.9
674350,185,15.3
674360,221,15.8
674370,257,16.3
674380,295,16.8
674390,332,17.3
674400,369,17.7
674410,406,18.1
674420,443,18.400000000000002
674430,479,18.8
674440,514,19.1
674450,549,19.5
674460,582,19.8
674470,615,20.1
674480,647,20.3
674490,678,20.6
674500,479,20.8
674510,518,21
674520,500,21.3
674530,559,21.400000000000002
674540,811,21.6
674550,833,21.8
674560,854,21.900000000000002
674570,873,22.1
674580,673,22.200000000000003
674590,467,22.3
674600,489,22.400000000000002
674610,628,22.5
674620,942,22.6
674630,950,22.700000000000003
674640,882,22.8
674650,716,22.900000000000002
674660,966,23.1
674670,698,23.200000000000003
674680,583,23.3
674690,475,23.400000000000002
674700,693,23.5
674710,264,23.6
674720,411,23.700000000000003
674730,600,23.700000000000003
674740,591,23.8
674750,102,23.8
674760,269,23.900000000000002
674770,590,23.900000000000002
674780,843,23.900000000000002
674790,763,23.900000000000002
674800,800,23.900000000000002
674810,496,23.900000000000002
674820,752,23.900000000000002
674830,725,23.8
674840,696,23.8
674850,481,23.700000000000003
674860,637,23.6
674870,605,23.6
674880,572,23.5
674890,538,23.5
674900,503,23.5
674910,467,23.5
674920,431,23.5
674930,395,23.5
674940,359,22.700000000000003
674950,322,22.200000000000003
674960,285,21.700000000000003
674970,248,21.200000000000003
674980,214,20.700000000000003
674990,178,20.200000000000003
675000,143,19.700000000000003
675010,110,19.3
675020,79,18.8
675030,50,18.400000000000002
675040,28,18
675050,5,17.5
675060,0,17.1
675070,0,17
675080,0,16.8
675090,0,16.7
675100,0,16.6
675110,0,16.400000000000002
675120,0,16.3
675130,0,16.2
675140,0,16.1
675150,0,15.9
675160,0,15.8
675170,0,15.700000000000001
675180,0,15.600000000000001
675190,0,15.5
675200,0,15.4
675210,0,15.3
675220,0,15.3
675230,0,15.200000000000001
675240,0,15.100000000000001
675250,0,15
675260,0,14.8
675270,0,14.600000000000001
675280,0,14.5
675290,0,14.3
675300,0,14.100000000000001
675310,0,13.8
675320,0,13.5
675330,0,13.200000000000001
675340,0,12.9
675350,0,12.700000000000001
675360,0,12.4
675370,0,12.200000000000001
675380,0,12.100000000000001
675390,0,12
675400,0,11.9
675410,0,11.8
675420,0,11.600000000000001
675430,0,11.600000000000001
675440,0,11.5
675450,0,11.5
675460,0,11.5
675470,0,11.4
675480,0,11.4
675490,0,11.3
675500,0,11.3
675510,0,11.200000000000001
675520,0,11.200000000000001
675530,0,11.200000000000001
675540,0,11.100000000000001
675550,0,11
675560,0,10.9
675570,0,10.8
675580,0,10.600000000000001
675590,0,10.5
675600,0,10.4
675610,0,10.200000000000001
675620,0,10
675630,0,9.8
675640,0,9.700000000000001
675650,0,9.5
675660,0,9.3
675670,0,9.3
675680,0,9.4
675690,0,9.4
675700,0,9.4
675710,0,9.5
675720,0,9.5
675730,18,10
675740,38,10.5
675750,65,10.9
675760,96,11.4
675770,130,11.9
675780,166,12.4
675790,202,13.100000000000001
675800,240,13.9
675810,279,14.600000000000001
675820,317,15.4
675830,356,16.1
675840,395,16.900000000000002
675850,433,17.6
675860,471,18.400000000000002
675870,508,19.1
675880,545,19.900000000000002
675890,580,20.6
675900,615,21.400000000000002
675910,649,21.8
675920,682,22.200000000000003
675930,713,22.6
675940,744,22.900000000000002
675950,773,23.3
675960,800,23.700000000000003
675970,826,24
675980,851,24.200000000000003
675990,874,24.400000000000002
676000,888,24.700000000000003
676010,908,24.900000000000002
676020,925,25.1
676030,937,25.3
676040,951,25.400000000000002
676050,964,25.5
676060,975,25.700000000000003
676070,984,25.8
676080,990,25.900000000000002
676090,995,26
676100,997,26.1
676110,998,26.200000000000003
676120,998,26.3
676130,994,26.3
676140,989,26.400000000000002
676150,982,26.400000000000002
676160,973,26.5
676170,961,26.5
676180,950,26.5
676190,936,26.5
676200,919,26.6
676210,901,26.5
676220,881,26.5
676230,859,26.5
676240,836,26.5
676250,811,26.400000000000002
676260,784,26.400000000000002
676270,756,26.3
676280,727,26.200000000000003
676290,700,26.1
676300,668,26
676310,634,25.900000000000002
676320,600,25.8
676330,565,25.8
676340,529,25.8
676350,492,25.8
676360,455,25.8
676370,417,25.8
676380,379,24.5
676390,341,23.8
676400,302,23.1
676410,264,22.400000000000002
676420,227,21.700000000000003
676430,189,20.900000000000002
676440,153,20.200000000000003
676450,118,19.8
676460,85,19.3
676470,55,18.8
676480,31,18.400000000000002
676490,12,17.900000000000002
676500,0,17.5
676510,0,17.3
676520,0,17.1
676530,0,16.900000000000002
676540,0,16.7
676550,0,16.5
676560,0,16.3
676570,0,16.1
676580,0,15.9
676590,0,15.700000000000001
676600,0,15.5
676610,0,15.3
676620,0,15.100000000000001
676630,0,14.9
676640,0,14.8
676650,0,14.600000000000001
676660,0,14.4
676670,0,14.200000000000001
676680,0,14
676690,0,13.8
676700,0,13.600000000000001
676710,0,13.3
676720,0,13.100000000000001
676730,0,12.9
676740,0,12.600000000000001
676750,0,12.4
676760,0,12.200000000000001
676770,0,12
676780,0,11.8
676790,0,11.700000000000001
676800,0,11.5
676810,0,11.3
676820,0,11.200000000000001
676830,0,11
676840,0,10.9
676850,0,10.700000000000001
676860,0,10.600000000000001
676870,0,10.5
676880,0,10.3
676890,0,10.200000000000001
676900,0,10.100000000000001
676910,0,10
676920,0,9.9
676930,0,9.8
676940,0,9.700000000000001
676950,0,9.600000000000001
676960,0,9.4
676970,0,9.3
676980,0,9.200000000000001
676990,0,9.200000000000001
677000,0,9.1
677010,0,9
677020,0,8.9
677030,0,8.8
677040,0,8.8
677050,0,8.700000000000001
677060,0,8.700000000000001
677070,0,8.6
677080,0,8.6
677090,0,8.5
677100,0,8.5
677110,0,8.700000000000001
677120,0,8.9
677130,0,9.1
677140,0,9.3
677150,0,9.5
677160,0,9.700000000000001
677170,22,10.600000000000001
677180,46,11.5
677190,76,12.3
677200,110,13.200000000000001
677210,145,14.100000000000001
677220,182,14.9
677230,221,15.600000000000001
677240,260,16.3
677250,299,17
677260,339,17.6
677270,378,18.3
677280,418,19
677290,456,19.6
677300,491,20.3
677310,529,20.900000000000002
677320,566,21.6
677330,602,22.3
677340,637,22.900000000000002
677350,671,23.200000000000003
677360,703,23.6
677370,735,23.900000000000002
677380,766,24.200000000000003
677390,795,24.6
677400,823,24.900000000000002
677410,849,25.1
677420,873,25.3
677430,896,25.5
677440,916,25.700000000000003
677450,936,25.900000000000002
677460,954,26.1
677470,970,26.3
677480,984,26.5
677490,996,26.6
677500,1006,26.8
677510,1015,26.900000000000002
677520,1021,27.1
677530,1026,27.200000000000003
677540,1028,27.3
677550,1023,27.400000000000002
677560,1021,27.400000000000002
677570,1018,27.5
677580,1013,27.6
677590,1005,27.700000000000003
677600,996,27.700000000000003
677610,985,27.700000000000003
677620,969,27.8
677630,954,27.8
677640,937,27.8
677650,919,27.8
677660,899,27.8
677670,877,27.700000000000003
677680,852,27.700000000000003
677690,827,27.6
677700,800,27.6
677710,772,27.5
677720,743,27.400000000000002
677730,712,27.200000000000003
677740,679,27.1
677750,646,27
677760,612,26.900000000000002
677770,577,26.900000000000002
677780,541,26.900000000000002
677790,504,26.900000000000002
677800,466,26.900000000000002
677810,428,26.900000000000002
677820,389,25.5
677830,350,24.8
677840,309,24
677850,270,23.3
677860,232,22.5
677870,194,21.700000000000003
677880,157,21
677890,122,20.6
677900,89,20.200000000000003
677910,59,19.8
677920,33,19.400000000000002
677930,14,19
677940,0,18.6
677950,0,18.6
677960,0,18.5
677970,0,18.5
677980,0,18.5
677990,0,18.400000000000002
678000,0,18.400000000000002
678010,0,18.400000000000002
678020,0,18.400000000000002
678030,0,18.400000000000002
678040,0,18.5
678050,0,18.5
678060,0,18.5
678070,0,18.400000000000002
678080,0,18.400000000000002
678090,0,18.3
678100,0,18.3
678110,0,18.2
678120,0,18.2
678130,0,18.2
678140,0,18.2
678150,0,18.2
678160,0,18.2
678170,0,18.2
678180,0,18.2
678190,0,18.1
678200,0,18
678210,0,17.900000000000002
678220,0,17.8
678230,0,17.7
678240,0,17.6
678250,0,17.400000000000002
678260,0,17.1
678270,0,16.900000000000002
678280,0,16.7
678290,0,16.5
678300,0,16.3
678310,0,16
678320,0,15.700000000000001
678330,0,15.4
678340,0,15.100000000000001
678350,0,14.8
678360,0,14.5
678370,0,14.3
678380,0,14.100000000000001
678390,0,13.9
678400,0,13.700000000000001
678410,0,13.5
678420,0,13.3
678430,0,13.100000000000001
678440,0,12.9
678450,0,12.700000000000001
678460,0,12.5
678470,0,12.4
678480,0,12.200000000000001
678490,0,12
678500,0,11.9
678510,0,11.700000000000001
678520,0,11.600000000000001
678530,0,11.4
678540,0,11.3
678550,0,11.4
678560,0,11.4
678570,0,11.5
678580,0,11.5
678590,0,11.600000000000001
678600,0,11.600000000000001
678610,22,12.4
678620,46,13.100000000000001
678630,74,13.9
678640,106,14.600000000000001
678650,141,15.4
678660,177,16.2
678670,215,16.8
678680,253,17.400000000000002
678690,292,18
678700,331,18.6
678710,370,19.200000000000003
678720,408,19.8
678730,447,20.400000000000002
678740,485,21
678750,522,21.6
678760,559,22.3
678770,595,22.900000000000002
678780,629,23.5
678790,663,23.900000000000002
678800,696,24.200000000000003
678810,727,24.6
678820,758,25
678830,787,25.3
678840,814,25.700000000000003
678850,841,25.900000000000002
678860,865,26.200000000000003
678870,888,26.400000000000002
678880,909,26.700000000000003
678890,929,26.900000000000002
678900,946,27.1
678910,958,27.3
678920,972,27.5
678930,984,27.6
678940,994,27.8
678950,1003,28
678960,1009,28.200000000000003
678970,1013,28.3
678980,1016,28.400000000000002
678990,1016,28.5
679000,1015,28.700000000000003
679010,1011,28.8
679020,1006,28.900000000000002
679030,999,29
679040,990,29
679050,978,29.1
679060,964,29.1
679070,949,29.200000000000003
679080,933,29.200000000000003
679090,914,29.200000000000003
679100,894,29.200000000000003
679110,872,29.200000000000003
679120,849,29.1
679130,824,29.1
679140,798,29.1
679150,770,29
679160,744,28.900000000000002
679170,714,28.8
679180,681,28.700000000000003
679190,647,28.6
679200,613,28.5
679210,578,28.5
679220,542,28.5
679230,505,28.5
679240,467,28.5
679250,429,28.5
679260,390,27.1
679270,351,26.400000000000002
679280,313,25.700000000000003
679290,274,25
679300,236,24.3
679310,198,23.6
679320,161,23
679330,125,22.700000000000003
679340,92,22.3
679350,61,22
679360,35,21.700000000000003
679370,15,21.400000000000002
679380,0,21.1
679390,0,21
679400,0,20.900000000000002
679410,0,20.8
679420,0,20.700000000000003
679430,0,20.6
679440,0,20.5
679450,0,20.3
679460,0,20.200000000000003
679470,0,20
679480,0,19.900000000000002
679490,0,19.8
679500,0,19.6
679510,0,19.400000000000002
679520,0,19.200000000000003
679530,0,19
679540,0,18.8
679550,0,18.6
679560,0,18.400000000000002
679570,0,18.3
679580,0,18.2
679590,0,18.1
679600,0,18
679610,0,17.900000000000002
679620,0,17.8
679630,0,17.8
679640,0,17.8
679650,0,17.7
679660,0,17.7
679670,0,17.7
679680,0,17.7
679690,0,17.7
679700,0,17.6
679710,0,17.6
679720,0,17.5
679730,0,17.5
679740,0,17.400000000000002
679750,0,17.3
679760,0,17.1
679770,0,16.900000000000002
679780,0,16.7
679790,0,16.6
679800,0,16.400000000000002
679810,0,16.2
679820,0,16
679830,0,15.9
679840,0,15.700000000000001
679850,0,15.5
679860,0,15.4
679870,0,15.200000000000001
679880,0,15
679890,0,14.9
679900,0,14.700000000000001
679910,0,14.600000000000001
679920,0,14.4
679930,0,14.3
679940,0,14.100000000000001
679950,0,14
679960,0,13.9
679970,0,13.700000000000001
679980,0,13.600000000000001
679990,0,13.700000000000001
680000,0,13.700000000000001
680010,0,13.8
680020,0,13.9
680030,0,13.9
680040,0,14
680050,24,14.8
680060,47,15.5
680070,75,16.3
680080,69,17.1
680090,141,17.8
680100,159,18.6
680110,182,19.200000000000003
680120,10,19.8
680130,289,20.400000000000002
680140,271,21
680150,364,21.700000000000003
680160,402,22.3
680170,440,22.700000000000003
680180,414,23.1
680190,458,23.6
680200,548,24
680210,583,24.400000000000002
680220,617,24.8
680230,651,25.1
680240,683,25.400000000000002
680250,714,25.700000000000003
680260,743,26
680270,772,26.3
680280,799,26.6
680290,825,26.900000000000002
680300,849,27.1
680310,871,27.400000000000002
680320,888,27.6
680330,907,27.8
680340,924,28.1
680350,940,28.200000000000003
680360,954,28.400000000000002
680370,967,28.5
680380,974,28.700000000000003
680390,907,28.8
680400,943,29
680410,926,29.1
680420,897,29.200000000000003
680430,932,29.3
680440,847,29.3
680450,888,29.400000000000002
680460,756,29.5
680470,809,29.5
680480,758,29.6
680490,667,29.6
680500,754,29.6
680510,821,29.700000000000003
680520,880,29.700000000000003
680530,872,29.700000000000003
680540,886,29.700000000000003
680550,816,29.6
680560,843,29.6
680570,817,29.6
680580,791,29.6
680590,569,29.400000000000002
680600,515,29.3
680610,575,29.1
680620,675,29
680630,642,28.8
680640,608,28.700000000000003
680650,573,28.700000000000003
680660,537,28.700000000000003
680670,500,28.700000000000003
680680,463,28.700000000000003
680690,425,28.700000000000003
680700,387,26.8
680710,349,26.200000000000003
680720,310,25.6
680730,272,25
680740,234,24.3
680750,197,23.700000000000003
680760,160,23.1
680770,125,22.400000000000002
680780,92,21.700000000000003
680790,62,21
680800,36,20.3
680810,16,19.6
680820,0,18.900000000000002
680830,0,18.6
680840,0,18.3
680850,0,18
680860,0,17.7
680870,0,17.400000000000002
680880,0,17.1
680890,0,16.8
680900,0,16.6
680910,0,16.3
680920,0,16.1
680930,0,15.9
680940,0,15.600000000000001
680950,0,15.4
680960,0,15.3
680970,0,15.100000000000001
680980,0,14.9
680990,0,14.700000000000001
681000,0,14.5
681010,0,14.4
681020,0,14.3
681030,0,14.200000000000001
681040,0,14.100000000000001
681050,0,14
681060,0,13.8
681070,0,13.8
681080,0,13.700000000000001
681090,0,13.600000000000001
681100,0,13.600000000000001
681110,0,13.5
681120,0,13.4
681130,0,13.3
681140,0,13.200000000000001
681150,0,13.200000000000001
681160,0,13.100000000000001
681170,0,13
681180,0,12.9
681190,0,12.8
681200,0,12.700000000000001
681210,0,12.600000000000001
681220,0,12.5
681230,0,12.4
681240,0,12.3
681250,0,12.200000000000001
681260,0,12.100000000000001
681270,0,12
681280,0,11.9
681290,0,11.9
681300,0,11.8
681310,0,11.700000000000001
681320,0,11.600000000000001
681330,0,11.5
681340,0,11.4
681350,0,11.4
681360,0,11.3
681370,0,11.200000000000001
681380,0,11.100000000000001
681390,0,11
681400,0,10.9
681410,0,10.9
681420,0,10.8
681430,0,11
681440,0,11.200000000000001
681450,0,11.4
681460,0,11.600000000000001
681470,0,11.8
681480,0,12
681490,17,12.600000000000001
681500,35,13.200000000000001
681510,56,13.8
681520,66,14.4
681530,90,15
681540,125,15.600000000000001
681550,179,16.1
681560,174,16.6
681570,212,17.1
681580,246,17.6
681590,280,18
681600,224,18.5
681610,303,19
681620,349,19.400000000000002
681630,422,19.8
681640,325,20.200000000000003
681650,463,20.6
681660,534,21.1
681670,517,21.400000000000002
681680,538,21.700000000000003
681690,555,21.900000000000002
681700,589,22.200000000000003
681710,465,22.5
681720,604,22.8
681730,617,23.1
681740,525,23.3
681750,468,23.5
681760,635,23.8
